"created_at","ticket_id","location","requester","priority","assignee","status","category","closed_on","resolution_days","data_error","created_month","created_week","created_hour","priority_set","category_grouped"
2026-04-07 12:15:00,13383,NA,"Requester_187","Medium","Assignee_4","Closed","IT Services & Requests",2026-04-07,0,FALSE,2026-04-01,2026-04-05,12,"Set","IT Services & Requests"
2026-04-07 09:00:00,13382,NA,"Requester_101","NONE","Assignee_3","Closed","IT Services & Requests",2026-04-08,1,FALSE,2026-04-01,2026-04-05,9,"Not Set","IT Services & Requests"
2026-04-07 08:04:00,13381,NA,"Requester_61","NONE","Assignee_1","Closed","Printers & Labeling",2026-04-08,1,FALSE,2026-04-01,2026-04-05,8,"Not Set","Printers & Labeling"
2026-04-06 15:35:00,13379,"B2","Requester_5","Medium","Assignee_2","Closed","Other",2026-04-07,1,FALSE,2026-04-01,2026-04-05,15,"Set","Other"
2026-04-06 15:00:00,13378,"B2","Requester_150","NONE","Assignee_2","Closed","Printers & Labeling",2026-04-07,1,FALSE,2026-04-01,2026-04-05,15,"Not Set","Printers & Labeling"
2026-04-06 13:59:00,13377,NA,"Requester_7","NONE","Assignee_1","Closed","Software & Applications",2026-04-06,0,FALSE,2026-04-01,2026-04-05,13,"Not Set","Software & Applications"
2026-04-06 12:10:00,13376,NA,"Requester_128","NONE","Assignee_5","Closed","Sage X3",2026-04-06,0,FALSE,2026-04-01,2026-04-05,12,"Not Set","Sage X3"
2026-04-06 11:16:00,13375,"B2","Requester_16","Low","Assignee_2","Closed","Software & Applications",2026-04-06,0,FALSE,2026-04-01,2026-04-05,11,"Set","Software & Applications"
2026-04-06 10:20:00,13374,"B2","Requester_99","Medium","Assignee_2","Closed","Network & Connectivity",2026-04-06,0,FALSE,2026-04-01,2026-04-05,10,"Set","Network & Connectivity"
2026-04-06 08:18:00,13372,NA,"Requester_141","NONE","Assignee_3","Closed","IT Services & Requests",2026-04-06,0,FALSE,2026-04-01,2026-04-05,8,"Not Set","IT Services & Requests"
2026-04-04 14:08:00,13371,"B1",NA,"Medium",NA,"Closed","IT Services & Requests",2026-04-06,2,FALSE,2026-04-01,2026-03-29,14,"Set","IT Services & Requests"
2026-04-03 11:29:00,13369,"B1","Requester_135","Low","Assignee_2","Closed","Sage X3",2026-04-07,4,FALSE,2026-04-01,2026-03-29,11,"Set","Sage X3"
2026-04-03 10:52:00,13368,"B2","Requester_13","High","Assignee_2","Closed","IT Services & Requests",2026-04-07,4,FALSE,2026-04-01,2026-03-29,10,"Set","IT Services & Requests"
2026-04-03 10:45:00,13367,NA,"Requester_161","Low","Assignee_4","Closed","User Accounts & Access",2026-04-07,4,FALSE,2026-04-01,2026-03-29,10,"Set","User Accounts & Access"
2026-04-03 09:31:00,13366,"B2","Requester_188","Low","Assignee_2","Closed","Software & Applications",2026-04-03,0,FALSE,2026-04-01,2026-03-29,9,"Set","Software & Applications"
2026-04-02 16:18:00,13364,NA,"Requester_7","NONE","Assignee_1","Closed","User Accounts & Access",2026-04-06,4,FALSE,2026-04-01,2026-03-29,16,"Not Set","User Accounts & Access"
2026-04-02 14:34:00,13362,NA,"Requester_7","NONE","Assignee_5","Closed","Software & Applications",2026-04-02,0,FALSE,2026-04-01,2026-03-29,14,"Not Set","Software & Applications"
2026-04-02 11:59:00,13361,NA,"Requester_180","NONE","Assignee_10","Closed","Sage X3",2026-04-16,14,FALSE,2026-04-01,2026-03-29,11,"Not Set","Sage X3"
2026-04-02 11:06:00,13358,"B2","Requester_189","Low","Assignee_2","Closed","Network & Connectivity",2026-04-09,7,FALSE,2026-04-01,2026-03-29,11,"Set","Network & Connectivity"
2026-04-02 08:19:00,13356,NA,"Requester_190","Low","Assignee_2","Closed","Software & Applications",2026-04-02,0,FALSE,2026-04-01,2026-03-29,8,"Set","Software & Applications"
2026-04-02 07:00:00,13355,"B2","Requester_16","NONE","Assignee_2","Closed","Software & Applications",2026-04-02,0,FALSE,2026-04-01,2026-03-29,7,"Not Set","Software & Applications"
2026-04-02 06:36:00,13354,NA,"Requester_31","High","Assignee_2","Closed","Printers & Labeling",2026-04-02,0,FALSE,2026-04-01,2026-03-29,6,"Set","Printers & Labeling"
2026-04-01 18:26:00,13353,"B2",NA,"Medium","Assignee_2","Closed","Other",2026-04-02,1,FALSE,2026-04-01,2026-03-29,18,"Set","Other"
2026-04-01 14:31:00,13349,NA,"Requester_3","NONE","Assignee_7","Closed","Software & Applications",2026-04-01,0,FALSE,2026-04-01,2026-03-29,14,"Not Set","Software & Applications"
2026-04-01 11:53:00,13346,"B2","Requester_22","Low","Assignee_2","Closed","Printers & Labeling",2026-04-02,1,FALSE,2026-04-01,2026-03-29,11,"Set","Printers & Labeling"
2026-04-01 09:56:00,13344,"B2","Requester_16","NONE","Assignee_2","Closed","Software & Applications",2026-04-02,1,FALSE,2026-04-01,2026-03-29,9,"Not Set","Software & Applications"
2026-03-31 17:59:00,13341,"B1","Requester_127","High","Assignee_9","Closed","Sage X3",2026-04-01,1,FALSE,2026-03-01,2026-03-29,17,"Set","Sage X3"
2026-03-31 16:11:00,13340,NA,"Requester_162","Medium","Assignee_2","Closed","IT Services & Requests",2026-04-02,2,FALSE,2026-03-01,2026-03-29,16,"Set","IT Services & Requests"
2026-03-31 14:39:00,13338,NA,"Requester_81","NONE","Assignee_1","Closed","Sage X3",2026-03-31,0,FALSE,2026-03-01,2026-03-29,14,"Not Set","Sage X3"
2026-03-31 12:14:00,13336,NA,"Requester_82","NONE","Assignee_3","Closed","IT Services & Requests",2026-04-09,9,FALSE,2026-03-01,2026-03-29,12,"Not Set","IT Services & Requests"
2026-03-31 12:07:00,13335,NA,"Requester_191","High","Assignee_1","Closed","Printers & Labeling",2026-03-31,0,FALSE,2026-03-01,2026-03-29,12,"Set","Printers & Labeling"
2026-03-31 12:06:00,13334,NA,"Requester_123","Medium","Assignee_3","Closed","Software & Applications",2026-03-31,0,FALSE,2026-03-01,2026-03-29,12,"Set","Software & Applications"
2026-03-31 07:06:00,13333,"B1","Requester_161","Medium","Assignee_2","Closed","User Accounts & Access",2026-03-31,0,FALSE,2026-03-01,2026-03-29,7,"Set","User Accounts & Access"
2026-03-31 06:27:00,13332,NA,"Requester_33","NONE","Assignee_3","Closed","Printers & Labeling",2026-03-31,0,FALSE,2026-03-01,2026-03-29,6,"Not Set","Printers & Labeling"
2026-03-30 18:56:00,13331,"B1","Requester_161","Medium","Assignee_2","Closed","User Accounts & Access",2026-03-31,1,FALSE,2026-03-01,2026-03-29,18,"Set","User Accounts & Access"
2026-03-30 17:15:00,13330,"B1",NA,"Medium","Assignee_3","Closed","IT Services & Requests",2026-03-31,1,FALSE,2026-03-01,2026-03-29,17,"Set","IT Services & Requests"
2026-03-30 13:07:00,13328,NA,"Requester_7","Medium","Assignee_1","Closed","Software & Applications",2026-03-30,0,FALSE,2026-03-01,2026-03-29,13,"Set","Software & Applications"
2026-03-30 11:32:00,13327,"B1",NA,"Medium","Assignee_1","Closed","Network & Connectivity",2026-03-30,0,FALSE,2026-03-01,2026-03-29,11,"Set","Network & Connectivity"
2026-03-30 10:29:00,13326,NA,"Requester_192","NONE","Assignee_1","Closed","Printers & Labeling",2026-03-30,0,FALSE,2026-03-01,2026-03-29,10,"Not Set","Printers & Labeling"
2026-03-30 09:38:00,13323,NA,"Requester_193","NONE","Assignee_1","Closed","Sage X3",2026-03-30,0,FALSE,2026-03-01,2026-03-29,9,"Not Set","Sage X3"
2026-03-30 09:34:00,13322,"B2","Requester_150","Low","Assignee_2","Closed","IT Services & Requests",2026-03-30,0,FALSE,2026-03-01,2026-03-29,9,"Set","IT Services & Requests"
2026-03-30 08:41:00,13321,"B2","Requester_53","Medium","Assignee_2","Closed","Software & Applications",2026-04-02,3,FALSE,2026-03-01,2026-03-29,8,"Set","Software & Applications"
2026-03-30 07:59:00,13319,"B1","Requester_132","Low","Assignee_2","Closed","Software & Applications",2026-03-31,1,FALSE,2026-03-01,2026-03-29,7,"Set","Software & Applications"
2026-03-28 13:11:00,13318,NA,"Requester_65","NONE","Assignee_5","Closed","Network & Connectivity",2026-03-28,0,FALSE,2026-03-01,2026-03-22,13,"Not Set","Network & Connectivity"
2026-03-27 14:53:00,13317,NA,"Requester_53","NONE","Assignee_1","Closed","Sage X3",2026-03-30,3,FALSE,2026-03-01,2026-03-22,14,"Not Set","Sage X3"
2026-03-27 14:35:00,13316,"B1","Requester_65","Low","Assignee_2","Closed","Sage X3",2026-03-27,0,FALSE,2026-03-01,2026-03-22,14,"Set","Sage X3"
2026-03-27 14:28:00,13315,"B2","Requester_188","Low","Assignee_2","Closed","IT Services & Requests",2026-03-31,4,FALSE,2026-03-01,2026-03-22,14,"Set","IT Services & Requests"
2026-03-27 13:32:00,13314,"NFP","Requester_91","Medium","Assignee_2","Closed","User Accounts & Access",2026-03-27,0,FALSE,2026-03-01,2026-03-22,13,"Set","User Accounts & Access"
2026-03-27 13:08:00,13313,"B2","Requester_5","Low","Assignee_2","Closed","IT Services & Requests",2026-03-27,0,FALSE,2026-03-01,2026-03-22,13,"Set","IT Services & Requests"
2026-03-27 12:19:00,13312,NA,"Requester_7","NONE","Assignee_5","Closed","Software & Applications",2026-03-27,0,FALSE,2026-03-01,2026-03-22,12,"Not Set","Software & Applications"
2026-03-27 09:32:00,13310,"B2","Requester_36","Medium","Assignee_2","Closed","Sage X3",2026-03-27,0,FALSE,2026-03-01,2026-03-22,9,"Set","Sage X3"
2026-03-27 09:24:00,13309,NA,"Requester_102","NONE","Assignee_3","Closed","Printers & Labeling",2026-03-30,3,FALSE,2026-03-01,2026-03-22,9,"Not Set","Printers & Labeling"
2026-03-27 08:56:00,13308,"B2","Requester_13","Low","Assignee_2","Closed","IT Services & Requests",2026-03-27,0,FALSE,2026-03-01,2026-03-22,8,"Set","IT Services & Requests"
2026-03-26 18:20:00,13307,NA,"Requester_46","NONE",NA,"Closed","User Accounts & Access",NA,NA,NA,2026-03-01,2026-03-22,18,"Not Set","User Accounts & Access"
2026-03-26 18:18:00,13306,NA,"Requester_46","NONE",NA,"Closed","User Accounts & Access",NA,NA,NA,2026-03-01,2026-03-22,18,"Not Set","User Accounts & Access"
2026-03-26 18:13:00,13305,"B1","Requester_46","NONE","Assignee_1","Closed","User Accounts & Access",2026-04-13,18,FALSE,2026-03-01,2026-03-22,18,"Not Set","User Accounts & Access"
2026-03-26 17:38:00,13304,"B1","Requester_24","NONE","Assignee_2","Closed","Software & Applications",2026-04-15,20,FALSE,2026-03-01,2026-03-22,17,"Not Set","Software & Applications"
2026-03-26 15:02:00,13303,"B1","Requester_11","High","Assignee_1","Closed","Printers & Labeling",2026-03-26,0,FALSE,2026-03-01,2026-03-22,15,"Set","Printers & Labeling"
2026-03-26 13:08:00,13302,NA,"Requester_107","NONE","Assignee_3","Closed","Software & Applications",2026-04-07,12,FALSE,2026-03-01,2026-03-22,13,"Not Set","Software & Applications"
2026-03-26 10:51:00,13301,"B1","Requester_194","Medium","Assignee_4","Closed","IT Services & Requests",2026-03-26,0,FALSE,2026-03-01,2026-03-22,10,"Set","IT Services & Requests"
2026-03-26 10:01:00,13299,NA,"Requester_10","NONE","Assignee_3","Closed","Printers & Labeling",2026-03-26,0,FALSE,2026-03-01,2026-03-22,10,"Not Set","Printers & Labeling"
2026-03-26 08:44:00,13298,"B2","Requester_177","Low","Assignee_2","Closed","User Accounts & Access",2026-03-26,0,FALSE,2026-03-01,2026-03-22,8,"Set","User Accounts & Access"
2026-03-26 07:16:00,13297,NA,"Requester_10","NONE","Assignee_3","Closed","Printers & Labeling",2026-03-26,0,FALSE,2026-03-01,2026-03-22,7,"Not Set","Printers & Labeling"
2026-03-25 14:20:00,13296,NA,"Requester_7","NONE","Assignee_5","Closed","Software & Applications",2026-03-25,0,FALSE,2026-03-01,2026-03-22,14,"Not Set","Software & Applications"
2026-03-25 08:11:00,13294,NA,"Requester_195","NONE","Assignee_3","Closed","Other",2026-03-25,0,FALSE,2026-03-01,2026-03-22,8,"Not Set","Other"
2026-03-25 07:26:00,13293,NA,"Requester_88","NONE","Assignee_1","Closed","Printers & Labeling",2026-03-25,0,FALSE,2026-03-01,2026-03-22,7,"Not Set","Printers & Labeling"
2026-03-25 05:35:00,13292,NA,"Requester_101","NONE","Assignee_1","Closed","Printers & Labeling",2026-03-25,0,FALSE,2026-03-01,2026-03-22,5,"Not Set","Printers & Labeling"
2026-03-24 15:54:00,13291,"B1","Requester_196","NONE","Assignee_3","Closed","IT Services & Requests",2026-04-09,16,FALSE,2026-03-01,2026-03-22,15,"Not Set","IT Services & Requests"
2026-03-24 14:37:00,13290,"B2","Requester_36","Low","Assignee_2","Closed","IT Services & Requests",2026-03-24,0,FALSE,2026-03-01,2026-03-22,14,"Set","IT Services & Requests"
2026-03-24 14:26:00,13289,NA,"Requester_25","NONE","Assignee_3","Closed","Printers & Labeling",2026-03-25,1,FALSE,2026-03-01,2026-03-22,14,"Not Set","Printers & Labeling"
2026-03-24 12:46:00,13288,"B1","Requester_7","NONE","Assignee_1","Closed","Software & Applications",2026-03-24,0,FALSE,2026-03-01,2026-03-22,12,"Not Set","Software & Applications"
2026-03-24 12:15:00,13287,"B2","Requester_67","Low","Assignee_2","Closed","Printers & Labeling",2026-04-02,9,FALSE,2026-03-01,2026-03-22,12,"Set","Printers & Labeling"
2026-03-24 09:14:00,13286,"B1","Requester_89","Low","Assignee_2","Closed","Other",2026-03-24,0,FALSE,2026-03-01,2026-03-22,9,"Set","Other"
2026-03-24 08:18:00,13284,"B2","Requester_177","Low","Assignee_2","Closed","Printers & Labeling",2026-03-26,2,FALSE,2026-03-01,2026-03-22,8,"Set","Printers & Labeling"
2026-03-24 07:25:00,13283,"B1","Requester_92","NONE","Assignee_1","Closed","Printers & Labeling",2026-03-24,0,FALSE,2026-03-01,2026-03-22,7,"Not Set","Printers & Labeling"
2026-03-23 16:31:00,13281,"B1","Requester_25","Low","Assignee_2","Closed","Network & Connectivity",2026-03-25,2,FALSE,2026-03-01,2026-03-22,16,"Set","Network & Connectivity"
2026-03-23 15:17:00,13279,"B1","Requester_148","High","Assignee_1","Closed","IT Services & Requests",2026-03-24,1,FALSE,2026-03-01,2026-03-22,15,"Set","IT Services & Requests"
2026-03-23 12:37:00,13277,"B1","Requester_16","Low","Assignee_2","Closed","Software & Applications",2026-03-23,0,FALSE,2026-03-01,2026-03-22,12,"Set","Software & Applications"
2026-03-23 12:14:00,13276,NA,"Requester_7","NONE","Assignee_5","Closed","Software & Applications",2026-03-23,0,FALSE,2026-03-01,2026-03-22,12,"Not Set","Software & Applications"
2026-03-23 11:03:00,13275,NA,"Requester_78","NONE","Assignee_3","Closed","Other",2026-04-23,31,FALSE,2026-03-01,2026-03-22,11,"Not Set","Other"
2026-03-23 09:26:00,13274,"B2","Requester_116","Medium","Assignee_2","Closed","IT Services & Requests",2026-03-23,0,FALSE,2026-03-01,2026-03-22,9,"Set","IT Services & Requests"
2026-03-23 09:18:00,13273,"B1","Requester_9","NONE","Assignee_3","Closed","IT Services & Requests",2026-03-23,0,FALSE,2026-03-01,2026-03-22,9,"Not Set","IT Services & Requests"
2026-03-23 08:38:00,13272,"B1","Requester_25","Low","Assignee_2","Closed","Sage X3",2026-03-23,0,FALSE,2026-03-01,2026-03-22,8,"Set","Sage X3"
2026-03-23 08:12:00,13271,"B1","Requester_58","Low","Assignee_2","Closed","Software & Applications",2026-03-23,0,FALSE,2026-03-01,2026-03-22,8,"Set","Software & Applications"
2026-03-23 06:15:00,13270,NA,"Requester_33","NONE","Assignee_3","Closed","Printers & Labeling",2026-03-23,0,FALSE,2026-03-01,2026-03-22,6,"Not Set","Printers & Labeling"
2026-03-20 15:31:00,13269,NA,"Requester_7","NONE","Assignee_1","Closed","Software & Applications",2026-03-20,0,FALSE,2026-03-01,2026-03-15,15,"Not Set","Software & Applications"
2026-03-20 10:02:00,13268,NA,"Requester_186","NONE","Assignee_3","Closed","Network & Connectivity",2026-03-23,3,FALSE,2026-03-01,2026-03-15,10,"Not Set","Network & Connectivity"
2026-03-19 18:08:00,13266,NA,"Requester_52","NONE","Assignee_2","Closed","Printers & Labeling",2026-03-20,1,FALSE,2026-03-01,2026-03-15,18,"Not Set","Printers & Labeling"
2026-03-19 16:23:00,13265,NA,"Requester_162","Medium","Assignee_1","Closed","User Accounts & Access",2026-03-20,1,FALSE,2026-03-01,2026-03-15,16,"Set","User Accounts & Access"
2026-03-19 14:39:00,13264,"B2","Requester_22","Low","Assignee_2","Closed","Printers & Labeling",2026-03-20,1,FALSE,2026-03-01,2026-03-15,14,"Set","Printers & Labeling"
2026-03-19 11:16:00,13263,NA,"Requester_114","NONE","Assignee_7","Closed","Other",2026-03-23,4,FALSE,2026-03-01,2026-03-15,11,"Not Set","Other"
2026-03-19 09:05:00,13262,NA,"Requester_16","Low","Assignee_2","Closed","Network & Connectivity",2026-03-20,1,FALSE,2026-03-01,2026-03-15,9,"Set","Network & Connectivity"
2026-03-19 08:49:00,13261,NA,"Requester_137","High","Assignee_1","Closed","Printers & Labeling",2026-03-20,1,FALSE,2026-03-01,2026-03-15,8,"Set","Printers & Labeling"
2026-03-19 08:40:00,13260,NA,"Requester_197","NONE",NA,"Closed","Other",2026-03-19,0,FALSE,2026-03-01,2026-03-15,8,"Not Set","Other"
2026-03-18 17:19:00,13259,NA,"Requester_94","Medium","Assignee_1","Closed","IT Services & Requests",2026-03-20,2,FALSE,2026-03-01,2026-03-15,17,"Set","IT Services & Requests"
2026-03-18 15:27:00,13258,NA,"Requester_16","Low","Assignee_2","Closed","Software & Applications",2026-03-20,2,FALSE,2026-03-01,2026-03-15,15,"Set","Software & Applications"
2026-03-18 14:08:00,13257,"B2","Requester_198","Low","Assignee_2","Closed","Other",2026-03-18,0,FALSE,2026-03-01,2026-03-15,14,"Set","Other"
2026-03-18 11:27:00,13255,"B1","Requester_164","Medium","Assignee_2","Closed","Network & Connectivity",2026-03-18,0,FALSE,2026-03-01,2026-03-15,11,"Set","Network & Connectivity"
2026-03-18 11:09:00,13254,NA,"Requester_23","NONE","Assignee_3","Closed","Printers & Labeling",2026-03-19,1,FALSE,2026-03-01,2026-03-15,11,"Not Set","Printers & Labeling"
2026-03-18 09:54:00,13250,NA,"Requester_57","NONE","Assignee_7","Closed","User Accounts & Access",2026-03-23,5,FALSE,2026-03-01,2026-03-15,9,"Not Set","User Accounts & Access"
2026-03-18 09:33:00,13249,NA,"Requester_77","NONE","Assignee_1","Closed","Network & Connectivity",2026-03-18,0,FALSE,2026-03-01,2026-03-15,9,"Not Set","Network & Connectivity"
2026-03-18 08:18:00,13246,NA,"Requester_57","NONE","Assignee_3","Closed","IT Services & Requests",2026-03-18,0,FALSE,2026-03-01,2026-03-15,8,"Not Set","IT Services & Requests"
2026-03-17 16:03:00,13245,"B2","Requester_15","Medium","Assignee_2","Closed","Printers & Labeling",2026-03-23,6,FALSE,2026-03-01,2026-03-15,16,"Set","Printers & Labeling"
2026-03-17 11:51:00,13244,"B2","Requester_54","Medium","Assignee_2","Closed","User Accounts & Access",2026-03-17,0,FALSE,2026-03-01,2026-03-15,11,"Set","User Accounts & Access"
2026-03-17 10:25:00,13243,NA,"Requester_199","Medium","Assignee_1","Closed","Sage X3",2026-03-23,6,FALSE,2026-03-01,2026-03-15,10,"Set","Sage X3"
2026-03-17 08:35:00,13242,NA,"Requester_200","NONE","Assignee_5","Closed","Sage X3",2026-04-17,31,FALSE,2026-03-01,2026-03-15,8,"Not Set","Sage X3"
2026-03-17 07:55:00,13239,NA,"Requester_87","NONE","Assignee_6","Closed","Printers & Labeling",2026-03-17,0,FALSE,2026-03-01,2026-03-15,7,"Not Set","Printers & Labeling"
2026-03-16 17:04:00,13238,NA,"Requester_123","Medium","Assignee_1","Closed","Security",2026-03-17,1,FALSE,2026-03-01,2026-03-15,17,"Set","Other"
2026-03-16 10:18:00,13235,NA,"Requester_41","NONE","Assignee_1","Closed","Printers & Labeling",2026-03-19,3,FALSE,2026-03-01,2026-03-15,10,"Not Set","Printers & Labeling"
2026-03-16 09:42:00,13234,"B2","Requester_116","Medium","Assignee_2","Closed","Sage X3",2026-03-16,0,FALSE,2026-03-01,2026-03-15,9,"Set","Sage X3"
2026-03-16 09:30:00,13233,NA,"Requester_11","NONE","Assignee_6","Closed","Software & Applications",2026-03-16,0,FALSE,2026-03-01,2026-03-15,9,"Not Set","Software & Applications"
2026-03-16 08:23:00,13231,NA,"Requester_92","NONE","Assignee_3","Closed","Printers & Labeling",2026-03-16,0,FALSE,2026-03-01,2026-03-15,8,"Not Set","Printers & Labeling"
2026-03-16 07:58:00,13230,NA,"Requester_141","NONE","Assignee_6","Closed","IT Services & Requests",2026-03-16,0,FALSE,2026-03-01,2026-03-15,7,"Not Set","IT Services & Requests"
2026-03-13 14:18:00,13229,NA,"Requester_4","Medium","Assignee_2","Closed","Sage X3",2026-03-13,0,FALSE,2026-03-01,2026-03-08,14,"Set","Sage X3"
2026-03-13 12:01:00,13228,NA,"Requester_80","NONE","Assignee_5","Closed","Printers & Labeling",2026-03-17,4,FALSE,2026-03-01,2026-03-08,12,"Not Set","Printers & Labeling"
2026-03-13 11:00:00,13227,NA,"Requester_11","NONE","Assignee_5","Closed","Printers & Labeling",2026-03-13,0,FALSE,2026-03-01,2026-03-08,11,"Not Set","Printers & Labeling"
2026-03-13 09:11:00,13226,"NFP","Requester_201","NONE","Assignee_1","Closed","IT Services & Requests",2026-03-13,0,FALSE,2026-03-01,2026-03-08,9,"Not Set","IT Services & Requests"
2026-03-13 08:38:00,13225,NA,"Requester_33","NONE","Assignee_1","Closed","Printers & Labeling",2026-03-19,6,FALSE,2026-03-01,2026-03-08,8,"Not Set","Printers & Labeling"
2026-03-13 07:37:00,13224,NA,"Requester_59","NONE","Assignee_1","Closed","Printers & Labeling",2026-03-13,0,FALSE,2026-03-01,2026-03-08,7,"Not Set","Printers & Labeling"
2026-03-13 06:16:00,13223,NA,"Requester_161","NONE","Assignee_1","Closed","User Accounts & Access",2026-03-13,0,FALSE,2026-03-01,2026-03-08,6,"Not Set","User Accounts & Access"
2026-03-12 16:57:00,13222,NA,"Requester_202","Medium","Assignee_7","Closed","Software & Applications",2026-03-13,1,FALSE,2026-03-01,2026-03-08,16,"Set","Software & Applications"
2026-03-12 15:28:00,13221,NA,"Requester_26","NONE","Assignee_3","Closed","Other",2026-03-16,4,FALSE,2026-03-01,2026-03-08,15,"Not Set","Other"
2026-03-12 15:27:00,13220,NA,"Requester_121","NONE","Assignee_2","Closed","Software & Applications",2026-03-13,1,FALSE,2026-03-01,2026-03-08,15,"Not Set","Software & Applications"
2026-03-12 15:24:00,13219,NA,"Requester_26","Medium","Assignee_5","Closed","Network & Connectivity",2026-03-24,12,FALSE,2026-03-01,2026-03-08,15,"Set","Network & Connectivity"
2026-03-12 15:14:00,13218,NA,"Requester_29","NONE","Assignee_5","Closed","Software & Applications",2026-03-17,5,FALSE,2026-03-01,2026-03-08,15,"Not Set","Software & Applications"
2026-03-12 12:33:00,13216,NA,"Requester_156","Low","Assignee_2","Closed","Software & Applications",2026-04-02,21,FALSE,2026-03-01,2026-03-08,12,"Set","Software & Applications"
2026-03-12 10:34:00,13215,NA,"Requester_58","NONE","Assignee_1","Closed","Sage X3",2026-03-18,6,FALSE,2026-03-01,2026-03-08,10,"Not Set","Sage X3"
2026-03-12 09:59:00,13214,NA,"Requester_88","Medium","Assignee_1","Closed","Printers & Labeling",2026-03-12,0,FALSE,2026-03-01,2026-03-08,9,"Set","Printers & Labeling"
2026-03-12 09:19:00,13213,NA,"Requester_111","NONE","Assignee_7","Closed","Software & Applications",2026-03-13,1,FALSE,2026-03-01,2026-03-08,9,"Not Set","Software & Applications"
2026-03-12 07:50:00,13212,NA,"Requester_141","NONE","Assignee_1","Closed","User Accounts & Access",2026-03-12,0,FALSE,2026-03-01,2026-03-08,7,"Not Set","User Accounts & Access"
2026-03-11 15:21:00,13211,NA,"Requester_5","Medium","Assignee_2","Closed","Software & Applications",2026-03-11,0,FALSE,2026-03-01,2026-03-08,15,"Set","Software & Applications"
2026-03-11 14:14:00,13210,NA,"Requester_3","Medium","Assignee_2","Closed","Other",2026-03-11,0,FALSE,2026-03-01,2026-03-08,14,"Set","Other"
2026-03-11 12:49:00,13209,NA,"Requester_4","High","Assignee_2","Closed","Sage X3",2026-03-11,0,FALSE,2026-03-01,2026-03-08,12,"Set","Sage X3"
2026-03-11 08:41:00,13204,NA,"Requester_203","Medium","Assignee_1","Closed","IT Services & Requests",2026-03-12,1,FALSE,2026-03-01,2026-03-08,8,"Set","IT Services & Requests"
2026-03-11 08:27:00,13203,NA,"Requester_204","NONE","Assignee_3","Closed","IT Services & Requests",2026-03-11,0,FALSE,2026-03-01,2026-03-08,8,"Not Set","IT Services & Requests"
2026-03-11 07:53:00,13202,NA,"Requester_88","NONE","Assignee_5","Closed","Network & Connectivity",2026-03-11,0,FALSE,2026-03-01,2026-03-08,7,"Not Set","Network & Connectivity"
2026-03-10 16:51:00,13201,NA,"Requester_155","Medium","Assignee_2","Closed","Software & Applications",2026-03-11,1,FALSE,2026-03-01,2026-03-08,16,"Set","Software & Applications"
2026-03-10 15:32:00,13200,NA,"Requester_58","NONE","Assignee_1","Closed","Sage X3",2026-03-13,3,FALSE,2026-03-01,2026-03-08,15,"Not Set","Sage X3"
2026-03-10 11:07:00,13199,"B1",NA,"Medium","Assignee_6","Closed","IT Services & Requests",2026-03-10,0,FALSE,2026-03-01,2026-03-08,11,"Set","IT Services & Requests"
2026-03-10 09:55:00,13194,NA,"Requester_33","NONE","Assignee_1","Closed","Network & Connectivity",2026-03-13,3,FALSE,2026-03-01,2026-03-08,9,"Not Set","Network & Connectivity"
2026-03-10 09:54:00,13193,NA,"Requester_33","NONE","Assignee_1","Closed","IT Services & Requests",2026-03-10,0,FALSE,2026-03-01,2026-03-08,9,"Not Set","IT Services & Requests"
2026-03-10 07:47:00,13191,NA,"Requester_88","NONE","Assignee_6","Closed","Network & Connectivity",2026-03-12,2,FALSE,2026-03-01,2026-03-08,7,"Not Set","Network & Connectivity"
2026-03-09 15:37:00,13190,NA,"Requester_42","NONE","Assignee_6","Closed","Printers & Labeling",2026-03-17,8,FALSE,2026-03-01,2026-03-08,15,"Not Set","Printers & Labeling"
2026-03-08 10:31:00,13169,"B2",NA,"Medium","Assignee_2","Closed","Other",2026-03-09,1,FALSE,2026-03-01,2026-03-08,10,"Set","Other"
2026-03-06 15:43:00,13167,NA,"Requester_205","NONE","Assignee_3","Closed","Printers & Labeling",2026-03-18,12,FALSE,2026-03-01,2026-03-01,15,"Not Set","Printers & Labeling"
2026-03-06 15:15:00,13166,NA,"Requester_206","NONE","Assignee_1","Closed","Sage X3",2026-03-06,0,FALSE,2026-03-01,2026-03-01,15,"Not Set","Sage X3"
2026-03-06 14:29:00,13165,NA,"Requester_53","NONE","Assignee_1","Closed","Sage X3",2026-03-09,3,FALSE,2026-03-01,2026-03-01,14,"Not Set","Sage X3"
2026-03-06 13:30:00,13160,NA,"Requester_27","NONE","Assignee_5","Closed","User Accounts & Access",2026-03-16,10,FALSE,2026-03-01,2026-03-01,13,"Not Set","User Accounts & Access"
2026-03-06 12:04:00,13158,NA,"Requester_207","NONE","Assignee_7","Closed","Software & Applications",2026-03-06,0,FALSE,2026-03-01,2026-03-01,12,"Not Set","Software & Applications"
2026-03-06 08:31:00,13155,NA,"Requester_16","NONE","Assignee_2","Closed","IT Services & Requests",2026-03-19,13,FALSE,2026-03-01,2026-03-01,8,"Not Set","IT Services & Requests"
2026-03-06 08:14:00,13154,NA,"Requester_15","Medium","Assignee_2","Closed","Printers & Labeling",2026-03-06,0,FALSE,2026-03-01,2026-03-01,8,"Set","Printers & Labeling"
